id,business_name,business_address,city,state,zipcode,zipcode_full,basic_category,category_primary,category_alternate,taxonomy_primary,confidence,operating_status,name_common,brand_name_primary,websites,emails,socials,phone_num,latitude,longitude,search_latlog,search_distance_miles,source_examples
d4bc08e2-be7c-4b37-81f4-6c1260b50115,Belmont Plaza,2727 N 11th St,Lincoln,NE,68521,68521,shopping_mall,shopping_center,education,shopping_mall,0.7708261609077454,open,,,http://www.schmicksmarket.com,,https://www.facebook.com/861560663950961,+14024766064,40.838961,-96.70697,"40.8136,-96.7026",10,lincoln_ne
cf2426d0-c731-4c22-a81f-21e8c1f041b5,Clocktower Shopping Center,6891 A St,Lincoln,NE,68510,68510-4111,shopping_mall,shopping_center,shopping,shopping_mall,0.9882416129112244,open,,,http://www.clocktowershopping.com/,s-coffey@live.com,https://www.facebook.com/177929108923604,+14022026756,40.7978982,-96.62593494,"40.8136,-96.7026",10,lincoln_ne
bbc23fde-ebb7-4071-aa35-886531aec6f7,Creative Collabs of Nebraska,1600 Normandy Ct,Lincoln,NE,68512,68512-1433,shopping_mall,shopping_center,,shopping_mall,0.47638240456581116,open,,,http://creativecollabsne.com/,creativecollabsne@gmail.com,https://www.facebook.com/111441048443767,+15315009020,40.7565005,-96.69889978,"40.8136,-96.7026",10,lincoln_ne
ba277593-d072-4a96-9539-0e4b4755f68d,East Park Plaza,66th & P St.,Lincoln,NE,68505,68505,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,http://www.marcustheatres.com,,,,40.815429704075896,-96.62853262753484,"40.8136,-96.7026",10,lincoln_ne
080a6888-3541-4908-97c5-2bfc800be83a,Gateway Mall,6100 O St,Lincoln,NE,68505,68505,shopping_mall,shopping_center,shopping,shopping_mall,0.9810896515846252,open,,,https://www.shopgatewaymall.com/,bsidles@starwoodretail.com,https://www.facebook.com/136896433014484,+14024643196,40.81538513,-96.63610247,"40.8136,-96.7026",10,lincoln_ne
72e590bd-fe2e-455b-875e-d2f1b895846b,Lincoln Mall,1330 J St,Lincoln,NE,68508,68508-2718,shopping_mall,shopping_center,,shopping_mall,0.6819376349449158,open,,,,,https://www.facebook.com/144711462786605,+14024389072,40.80822256,-96.70359577,"40.8136,-96.7026",10,lincoln_ne
5adb9390-30d4-463f-b583-dae52e84cf04,Marketplace at Village Gardens,5625 Pine Lake Rd,Lincoln,NE,68516,68516-3612,shopping_mall,shopping_center,shopping,shopping_mall,0.5691764950752258,open,,,http://villagegardenslincoln.com,cassie@campbellsnursery.com,https://www.facebook.com/1805236552822802,+14024234556,40.73993,-96.64293,"40.8136,-96.7026",10,lincoln_ne
7e50629c-89a8-44e1-81cc-f86314133e55,Meridian Park Management,1248 O St Ste 550,Lincoln,NE,68508,68508,shopping_mall,shopping_center,retail,shopping_mall,0.77,open,,,https://meridianpark.com/,,,8443371250,40.813739,-96.703331,"40.8136,-96.7026",10,lincoln_ne
8381b390-5afe-4b9a-a35d-30f2ef5aaac6,North Forty Plaza,2800 N 83rd St,Lincoln,NE,68507,68507-9438,shopping_mall,shopping_center,shopping,shopping_mall,0.5468162298202515,open,,,,,https://www.facebook.com/460609331138350,+14024658278,40.841438,-96.606769,"40.8136,-96.7026",10,lincoln_ne
d373df32-14fa-46d1-8b4b-8f905e2d20ff,Old Cheney Center,5500 Old Cheney Rd,Lincoln,NE,68516,68516,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,http://www.oldcheneycenter.com,,,(402) 309-9096,40.75646114289534,-96.64705050767617,"40.8136,-96.7026",10,lincoln_ne
9ddfb080-fc06-4724-8988-c85b7cf80af0,Piedmont Plaza,,Lincoln,NE,,,shopping_mall,shopping_center,,shopping_mall,0.5359869003295898,open,,,,,https://www.facebook.com/340907020045826,,40.801291786572,-96.650462321954,"40.8136,-96.7026",10,lincoln_ne
2af2ffb1-3bae-4b1e-b9e1-f493e7e2368a,SERVICETECHS,400 Blue Heron Ct,Lincoln,NE,68522,68522,shopping_mall,shopping_center,"hvac_services,retail",shopping_mall,0.9173221856355667,open,,,https://www.servicetechsne.com/,,,4024778811,40.794593,-96.725652,"40.8136,-96.7026",10,lincoln_ne
80954e40-b452-4bd5-af3b-ba50e1f427aa,SouthPointe Pavilions,2910 Pine Lake Rd Ste Q,Lincoln,NE,68516,68516,shopping_mall,shopping_center,retail,shopping_mall,0.9815822839736938,open,,,https://www.reddevelopment.com/southpointe-pavilions/?utm_source=bing&utm_medium=bingmaps,,,4024212114,40.742842,-96.679594,"40.8136,-96.7026",10,lincoln_ne
4ef568a9-8140-4c8c-a79f-576000c120c4,The Shoppes at Piedmont,1265 S Cotner Blvd,Lincoln,NE,68510,68510-4924,shopping_mall,shopping_center,shopping,shopping_mall,0.9529119729995728,open,,,http://www.theshoppesatpiedmont.com/,info@theshoppesatpiedmont.com,https://www.facebook.com/557129394395186,+14024415816,40.80042214,-96.65085234,"40.8136,-96.7026",10,lincoln_ne
e62dfa1d-9b20-44bb-9a1c-bae17adb9a37,Van Dorn Plaza,2600 S 48th St,Lincoln,NE,68506,68506-2502,shopping_mall,shopping_center,retail,shopping_mall,0.9131759190559388,open,,,http://vandornplaza.com,,https://www.facebook.com/110756953705064,+14024890468,40.78509375,-96.65189628,"40.8136,-96.7026",10,lincoln_ne
90b22b08-cf9b-4fee-99c8-ff6704b407a0,Wilderness Hills Shopping Center,8700 S 28th St,Lincoln,NE,68516,68516-5931,shopping_mall,shopping_center,"shopping,clothing_store",shopping_mall,0.7099785208702087,open,,,,,https://www.facebook.com/1025723307440921,+14024343600,40.724072,-96.680598,"40.8136,-96.7026",10,lincoln_ne
653a4f26-ef14-48c1-9d3f-9bead094b2b8,flakkaforsale.online,4401 S 33rd Ct,Lincoln,NE,68516,68516,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,https://flakkaforsale.online,,,(402) 320-0010,40.76863378281977,-96.67220111936331,"40.8136,-96.7026",10,lincoln_ne
4f03d55a-e6a6-4569-8190-3ec0e5d338f2,Aksarben Center,,Omaha,NE,,,shopping_mall,shopping_center,,shopping_mall,0.7097934484481812,open,,,,,https://www.facebook.com/1073474189487988,,41.24551053999999,-96.02305385,"41.2565,-95.9345",10,omaha_ne
6f551bca-3998-4c91-bcba-31b45a94288b,Aksarben Village,2110 S 67th St,Omaha,NE,68106,68106-2851,shopping_mall,shopping_center,farmers_market,shopping_mall,0.9953737854957581,open,,,http://omahafarmersmarket.com/aksarben-village/,,https://www.facebook.com/133896580021675,,41.2386363,-96.0147535,"41.2565,-95.9345",10,omaha_ne
1b698728-8a50-4fbc-8ac6-942d465887cb,Americana Companies,2625 Deer Park Blvd,Omaha,NE,68105,68105-3792,shopping_mall,shopping_center,"american_restaurant,cheese_shop",shopping_mall,0.5897347927093506,open,,,http://www.americanacompanies.com,,https://www.facebook.com/123613274906664,+14023452278,41.228784,-95.951472,"41.2565,-95.9345",10,omaha_ne
57122f40-5e80-48b7-9a1a-3ad226ea5ad0,Bel Air Plaza,12100 W Center Rd,Omaha,NE,68144,68144-3908,shopping_mall,shopping_center,,shopping_mall,0.9970338374376297,open,,,http://www.belairplaza.com/,,https://www.facebook.com/212492208778553,+14023333200,41.23474099,-96.10310357,"41.2565,-95.9345",10,omaha_ne
2a0be50f-7d0e-40c7-88f0-122c0c1e61a8,Canfield Plaza,8425 W Center Rd,Omaha,NE,68124,68124-3132,shopping_mall,shopping_center,"shopping,cajun_and_creole_restaurant",shopping_mall,0.9625404644012451,open,,,http://canfieldplaza.com/pages/contact.html,,https://www.facebook.com/1480195798943362,+14023933363,41.23336687,-96.04598983,"41.2565,-95.9345",10,omaha_ne
7292572d-9c3b-4cdf-84d5-17a030afc117,Center Mall,1941 S 42nd St,Omaha,NE,68105,68105-2927,shopping_mall,shopping_center,"landmark_and_historical_building,shopping",shopping_mall,0.7580267786979675,open,,,http://www.olliewebbinc.org,info@olliewebbinc.org,https://www.facebook.com/125518217496029,+14023444600,41.24067,-95.975065,"41.2565,-95.9345",10,omaha_ne
7bd187b0-81b3-442d-b908-bb756a6ca06c,Clocktower Village,741 N 98th St,Omaha,NE,68114,68114-2340,shopping_mall,shopping_center,shopping,shopping_mall,0.6413057446479797,open,,,https://www.clocktowervillage.com/Contact.aspx,,https://www.facebook.com/116587961736019,+14023430530,41.26719766,-96.06458996,"41.2565,-95.9345",10,omaha_ne
5a9f927e-a7be-41f7-8fdf-3d1cf31cb622,Countryside Village Omaha,8722 Countryside Plz,Omaha,NE,68114,68114-5224,shopping_mall,shopping_center,shopping,shopping_mall,0.9977628856897354,open,,,http://countryside-village.com/,mgmt@countryside-village.com,https://www.facebook.com/1447095728892477,+14023912200,41.24957023,-96.04783434,"41.2565,-95.9345",10,omaha_ne
151b19af-5180-46b0-abc9-dbbd70a693a4,Countryside Village Shopping Center,10808 Prairie Hills Dr,Omaha,NE,68144,68144-4830,shopping_mall,shopping_center,"shopping,clothing_store",shopping_mall,0.6582631468772888,open,,,http://www.countryside-village.com,mgmt@countryside-village.com,https://www.facebook.com/670860129712099,+14023912200,41.232262,-96.082087,"41.2565,-95.9345",10,omaha_ne
bae267c3-991b-4ad3-8552-6d8f8b42ba99,Eagle Run Plaza,13110 Birch Dr,Omaha,NE,68164,68164-4160,shopping_mall,shopping_center,,shopping_mall,0.32689541578292847,open,,GNC Live Well,,,https://www.facebook.com/882761041579259,+14024935585,41.290506,-96.118936,"41.2565,-95.9345",10,omaha_ne
7390a0f1-f8a7-4ed9-b4fc-ffbae13d1149,G's Steal's and Deal's ,1436 C St,Omaha,NE,68107,68107-2108,shopping_mall,shopping_center,,shopping_mall,0.5689945220947266,open,,,,ginasteele2004@gmail.com,https://www.facebook.com/138878265985360,+15312281141,41.2235,-95.93586,"41.2565,-95.9345",10,omaha_ne
6758d76e-e1e3-441f-983b-3abad846664f,Hilltop Plaza,2905 S 108th St,Omaha,NE,68144,68144-4805,shopping_mall,shopping_center,topic_concert_venue,shopping_mall,0.6725760698318481,open,,,,,https://www.facebook.com/1358879087597962,+14023393777,41.232376,-96.080918,"41.2565,-95.9345",10,omaha_ne
5e18936e-c5b2-4c50-b15f-37e1edd80dc4,L Street Marketplace,12500 K Plz,Omaha,NE,68137,68137-2207,shopping_mall,shopping_center,shopping,shopping_mall,0.9795755743980408,open,,,http://www.lstreetmarketplace.com/,teressa@magnumcompanies.com,https://www.facebook.com/417582668308191,+14025582200,41.21408551,-96.10601817,"41.2565,-95.9345",10,omaha_ne
5dc030e3-c067-413f-9e67-e439ab57fe8a,Linden Market,747 N 132nd St,Omaha,NE,68154,68154-4000,shopping_mall,shopping_center,supermarket,shopping_mall,0.8543158173561096,open,,,https://en.parkopedia.com/parking/lot/linden_market/68154/omaha/?vendor=here,,https://www.facebook.com/1048338008512112,+14024932911,41.26477385,-96.11978638,"41.2565,-95.9345",10,omaha_ne
1d562faa-dec7-4a19-903a-a0bec2553d1e,Mi plaza mexico,1945 Vinton St,Omaha,NE,68108,68108-1436,shopping_mall,shopping_center,shopping,shopping_mall,0.6423711180686951,open,,,,plazamexico1981@outlook.com,https://www.facebook.com/104927784558566,+14023460788,41.23091878,-95.94166628,"41.2565,-95.9345",10,omaha_ne
4317267d-8420-49dd-bdda-da8ef547a4c8,Miracle-Ear Hearing Aid Center,,Omaha,NE,,,shopping_mall,shopping_center,,shopping_mall,0.5260640978813171,open,,,www.miracle-ear.com,,https://www.facebook.com/436252926836099,+14028823064,41.2617944,-96.0369187,"41.2565,-95.9345",10,omaha_ne
8fc8d201-1b1a-4045-a9a2-42a85b882da9,Old Market CBD & Dispensary,1001 Farnam St Ste 100,Omaha,NE,68102,68102,shopping_mall,shopping_center,"shopping_passage,real_estate_agent,retail",shopping_mall,0.77,open,,,http://cbdoldmarket.com/,,,4023591248,41.25742140893592,-95.92946100683953,"41.2565,-95.9345",10,omaha_ne
90d1d718-2be7-444b-947c-39a5c00dd043,One Pacific Place,10381 Pacific St,Omaha,NE,68114,68114-4713,shopping_mall,shopping_center,shopping,shopping_mall,0.9995301473474503,open,,,https://onepacificplace.com/,,https://www.facebook.com/1236928596323045,+14025059773,41.24784604,-96.07416332,"41.2565,-95.9345",10,omaha_ne
0f68e54f-3250-4fb1-b61f-fd1c13a3ae89,One Pacific Place The Rsdncs,1301 S 101st St,Omaha,NE,68124,68124-1085,shopping_mall,shopping_center,"accommodation,real_estate_service",shopping_mall,0.6825486421585083,open,,,https://www.broadmoor.cc/,,https://www.facebook.com/154146207954087,+14023974555,41.246369727926,-96.06815717192,"41.2565,-95.9345",10,omaha_ne
cddd07fd-7d6b-47fb-8fcf-17bd8606058f,Place 96,4721 S 96th St,Omaha,NE,68127,68127-2019,shopping_mall,shopping_center,dentist,shopping_mall,0.32262423634529114,open,,,,,https://www.facebook.com/270334866372414,+14025922610,41.21153554,-96.06111161,"41.2565,-95.9345",10,omaha_ne
5de42f22-260f-47f0-8e05-644815ba680d,Plaza Latina,4938 S 24th St,Omaha,NE,68107,68107-2705,shopping_mall,shopping_center,"clothing_store,luggage_store",shopping_mall,0.9902582168579102,open,,,,plazalatinaomaha@hotmail.com,https://www.facebook.com/156419947800740,+14029912907,41.20849388,-95.94717886,"41.2565,-95.9345",10,omaha_ne
3346da10-5d4c-4e32-b8a6-feef9f0be605,Plaza San Luis,4814 S 24th St,Omaha,NE,68107,68107-2703,shopping_mall,shopping_center,"mexican_restaurant,spanish_restaurant",shopping_mall,0.9854499101638794,open,,,http://www.worldtradecenter-stl.com/sisterCities/indexSC.asp,,https://www.facebook.com/1235785266454107,+14026712901,41.21048113,-95.94727748,"41.2565,-95.9345",10,omaha_ne
5da419f0-8faf-47c9-91d4-8b398f793333,Regency Shopping Center,120 Regency Pkwy,Omaha,NE,68114,68114-4301,shopping_mall,shopping_center,shopping,shopping_mall,0.9559723734855652,open,,,https://www.reddevelopment.com/regency/,,https://www.facebook.com/277948428893211,+14025064376,41.25935553,-96.07161836,"41.2565,-95.9345",10,omaha_ne
91177625-9987-4fe4-b90a-2b77b48b29cf,Rockbrook Village,2800 S 110th Ct,Omaha,NE,68144,68144,shopping_mall,shopping_center,shopping,shopping_mall,0.9996500264048577,open,,,http://www.rockbrookvillage.com/,rockbrookvillage@gmail.com,https://www.facebook.com/130796706018,+14023900890,41.23268011,-96.08401761,"41.2565,-95.9345",10,omaha_ne
aef48d10-ba1c-462b-97a6-32abb48e906d,Sorenson Park Plaza,6324 N 73rd Plz,Omaha,NE,68134,68134-1877,shopping_mall,shopping_center,,shopping_mall,0.9886242014169693,open,,,,,https://www.facebook.com/1677701299127497,,41.31719736838646,-96.0270402965099,"41.2565,-95.9345",10,omaha_ne
5a09341b-9ff2-4509-9e40-1c4f31bff818,Westroads Mall,10000 California St,Omaha,NE,68114,68114-2301,shopping_mall,shopping_center,shopping,shopping_mall,0.9488474130630493,open,,GGP,https://www.westroadsmall.com/en/visit?cmpid=lc_yext_yext_other_o_none&utm_medium=local&utm_source=other&utm_content=none,press@brookfieldpropertiesretail.com,https://www.facebook.com/178500430419,+14023933107,41.26560405,-96.06831767,"41.2565,-95.9345",10,omaha_ne
09dd8ea9-aed1-48c3-9d66-4d3baca8e48d,"Westroads Shopping Center, Mall Information",102 West Dodge Road,Omaha,NE,68102,68102,shopping_mall,shopping_center,"department_store,clothing_store",shopping_mall,0.526595950126648,open,,,,,https://www.facebook.com/186382451872836,+14023972398,41.25955,-95.935579,"41.2565,-95.9345",10,omaha_ne
a84c1404-a538-461b-9313-291ee471bdf7,Westwood Plaza,12125 W Center Rd,Omaha,NE,68144,68144-3955,shopping_mall,shopping_center,shopping,shopping_mall,0.9993132610857487,open,,,http://www.westwoodplazaomaha.com/,,https://www.facebook.com/411081675663305,+14026978899,41.23255868,-96.10309205,"41.2565,-95.9345",10,omaha_ne
6d9837fe-96d3-47a4-b4f3-5ddeff79d8df,Midlands Place,465 Olson Dr,Papillion,NE,68046,68046-4853,shopping_mall,shopping_center,shopping,shopping_mall,0.9893426525592804,open,,,http://www.midlandsplace.com/,midlandsplace@gmail.com,https://www.facebook.com/1644901609098739,+14023900890,41.13935765,-96.04094577,"41.2565,-95.9345",10,omaha_ne
587d4145-5872-493e-a65b-e426de4c490d,Shadow Lake Towne Center,7775 Olson Dr,Papillion,NE,68046,68046-1503,shopping_mall,shopping_center,shopping,shopping_mall,0.9989143322706222,open,,,http://www.shadowlaketownecenter.com/,erin.kampschneider@preppg.com,https://www.facebook.com/217250533751,+14025370046,41.13546726,-96.02825359,"41.2565,-95.9345",10,omaha_ne
bc5a8014-f2ed-4144-8690-00727099e950,Salzburg Square,292 RT-101,Amherst,NH,03031,03031-1730,shopping_mall,shopping_center,shopping,shopping_mall,0.9531738758087158,open,,,http://www.localharvest.org/farmers-market-at-salzburg-square-M15331,,https://www.facebook.com/1965935623642301,+16037320098,42.89849748,-71.5984541,"42.9956,-71.4548",10,manchester_nh
11d90fc7-ee33-452a-b517-6c0ccda0f0bd,Bedford Grove,3-5 Colby Court,Bedford,NH,03110,03110,shopping_mall,shopping_center,retail,shopping_mall,0.77,open,,,https://properties.brixmor.com/p/retail-real-estate/Bedford-NH-03110-6426/bedfordgrove?utm_source=bing&utm_medium=Yext,,,6102157939,42.96457289307066,-71.48305782786974,"42.9956,-71.4548",10,manchester_nh
34edeabe-fe37-42d9-bbf9-fd0b8f75f076,Bedford Mall,73 S River Rd,Bedford,NH,03110,03110-6732,shopping_mall,shopping_center,"shopping,landmark_and_historical_building",shopping_mall,0.8871321678161621,open,,,http://www.bedfordbodyworks.com,,https://www.facebook.com/148998371815200,+16036680670,42.95782097,-71.47714947,"42.9956,-71.4548",10,manchester_nh
9d689ba0-7a59-40c2-8012-b2affab1a58e,Merrimack Outlets,,Bedford,NH,,,shopping_mall,shopping_center,shopping,shopping_mall,0.7082289457321167,open,,,www.premiumoutlets.com/outlet/merrimack/about,,https://www.facebook.com/238112812972817,,42.9421538166,-71.4666822344,"42.9956,-71.4548",10,manchester_nh
ccb347d2-7063-45a5-acc8-12dd5d947699,Route 101 Plaza,209 Route 101,Bedford,NH,03110,03110-5440,shopping_mall,shopping_center,shopping,shopping_mall,0.6150255799293518,open,,,https://www.bedfordpharmacy.com,,https://www.facebook.com/666472430155140,+16034723919,42.93902,-71.52552,"42.9956,-71.4548",10,manchester_nh
a82fd1e3-531a-44da-aa74-938800fa20bb,Woodbury Court,124 S River Rd,Bedford,NH,03110,03110-6731,shopping_mall,shopping_center,"retirement_home,homeless_shelter",shopping_mall,0.3339744508266449,open,,,,,https://www.facebook.com/1139728706155268,,42.95332751,-71.47912283,"42.9956,-71.4548",10,manchester_nh
cad96250-559e-4e14-8ce0-865dabaddec2,Hood Commons,55 Crystal Ave,Derry,NH,03038,03038-1702,shopping_mall,shopping_center,,shopping_mall,0.8382325172424316,open,,GNC Live Well,https://www.madisonprop.com/hood-commons,,https://www.facebook.com/769028789637328,+16034371608,42.89278535,-71.32455082,"42.9956,-71.4548",10,manchester_nh
ec27c9c8-1e57-4781-b5a2-f084c4a3d52e,Hood Commons,,Derry,NH,03038,03038,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,https://www.madisonprop.com/hood-commons,,https://www.facebook.com/219107401446315,(610) 552-6000,42.8913177636254,-71.32352266022632,"42.9956,-71.4548",10,manchester_nh
049f783f-fc67-4df0-95cc-489a34f4a473,Eastside Plaza,889 Hanover St,Manchester,NH,03104,03104-5420,shopping_mall,shopping_center,shopping,shopping_mall,0.9387789964675903,open,,,https://eastsideplazanh.com/,,https://www.facebook.com/104393651067616,+16036234613,42.98649348,-71.42675477,"42.9956,-71.4548",10,manchester_nh
82e00100-6875-441e-826f-906d1ee160c1,Mall of New Hampshire,1500 S Willow St,Manchester,NH,03103,03103-0001,shopping_mall,shopping_center,shopping,shopping_mall,0.9951011538505554,open,,GNC Live Well,https://www.simon.com/mall/the-mall-of-new-hampshire,elizabeth.tetreault@simon.com,https://www.facebook.com/354859186862,+16036690433,42.9552425,-71.43289895,"42.9956,-71.4548",10,manchester_nh
6392ef7d-c122-4e87-bd47-6ffc40a5c9f0,Manchester Mall,,Manchester,NH,,,shopping_mall,shopping_center,shopping,shopping_mall,0.7299512028694153,open,,,,,https://www.facebook.com/457927144225707,+16036744991,42.95575600491472,-71.4329588255912,"42.9956,-71.4548",10,manchester_nh
f949bd9a-6e87-43b3-9a2c-40d43d1a75d3,North Side Plaza,,Manchester,NH,,,shopping_mall,shopping_center,,shopping_mall,0.9966985583305359,open,,,https://northsideplazanh.com/,info@northsideplazanh.com,https://www.facebook.com/102168027960573,+16034346700,42.99806,-71.456,"42.9956,-71.4548",10,manchester_nh
0610dc34-4204-4d21-81dd-c7f7d48fdfa0,Merrimack Village Mall Shopping Center,416 Daniel Webster Hwy,Merrimack,NH,03054,03054-4125,shopping_mall,shopping_center,shopping,shopping_mall,0.5245605707168579,open,,,,,https://www.facebook.com/1484057651917689,+16034404484,42.85859897,-71.49183979,"42.9956,-71.4548",10,manchester_nh
a94ceb9c-0106-4b37-be21-64c865a09cd8,Reeds Ferry Crossing,560 Daniel Webster Hwy,Merrimack,NH,03054,03054,shopping_mall,shopping_center,retail,shopping_mall,0.77,open,,,https://www.wsdevelopment.com/our-properties/reeds-ferry-crossing/,,,6172328900,42.8794321,-71.4837483,"42.9956,-71.4548",10,manchester_nh
bd47cdb6-19e2-4ca4-b973-9b3d8d9d1690,Black Horse Center,,Audubon,NJ,,,shopping_mall,shopping_center,"shopping,limo_services",shopping_mall,0.523085355758667,open,,,,,https://www.facebook.com/510780972364956,,39.89191180837902,-75.08720613315919,"39.9526,-75.1652",10,philadelphia_pa
e1fe3bb4-d8e9-455d-b1bd-5bb188c2b552,Bayonne Crossing,400 Bayonne Crossing Way,Bayonne,NJ,07002,07002,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,http://cameronllc.com/portfolio/bayonne-crossing,,https://www.facebook.com/177096142311744,(201) 680-0339,40.66242902690412,-74.111533221669,"40.7357,-74.1724",10,new_york_ny;newark_nj
4732bf3b-a55a-4a8d-8591-4096db62f989,South Cove Commons,1 Lefante Way,Bayonne,NJ,07002,07002,shopping_mall,shopping_center,shopping,shopping_mall,0.9958053964793682,open,,,http://southcovebayonne.com,,https://www.facebook.com/323397735114236,+12014370239,40.66784692,-74.10428498,"40.7357,-74.1724",10,new_york_ny;newark_nj
438604e6-2963-454b-abc7-8a8301ae37f1,Belleville Ave Mini Mall Plaza,17 Belleville Ave,Belleville,NJ,07109,07109-3038,shopping_mall,shopping_center,,shopping_mall,0.6681774854660034,open,,,,,https://www.facebook.com/699982467043531,,40.785471,-74.149961,"40.7357,-74.1724",10,newark_nj
08a05aa3-b73d-42a3-bc18-d3c2dc90a88f,Bloomfield Crossing,13 Belleville Ave,Bloomfield,NJ,07003,07003,shopping_mall,shopping_center,shopping,shopping_mall,0.6943137049674988,open,,Regency Centers,https://www.regencycenters.com/property/detail/70080/bloomfield-crossing,,https://www.facebook.com/131936156668390,+16107471200,40.79658333,-74.17883211,"40.7357,-74.1724",10,newark_nj
b13b8da7-4071-45bb-aa4b-8d1703c75fc2,Bloomfield Crossing,13-31 & 736 Belleville Ave,Bloomfield,NJ,07003,07003,shopping_mall,shopping_center,retail,shopping_mall,0.77,open,,,https://www.regencycenters.com/property/detail/70080/bloomfield-crossing,,,6107471200,40.7968828,-74.1801975,"40.7357,-74.1724",10,newark_nj
04526a43-ef0c-467b-aa8f-e77df6ccabb7,Bloomfield Plaza,135 Bloomfield Ave,Bloomfield,NJ,07003,07003-5729,shopping_mall,shopping_center,shopping,shopping_mall,0.9426203966140747,open,,,,,https://www.facebook.com/176216069101927,+19736808895,40.77926178288649,-74.1883204912572,"40.7357,-74.1724",10,newark_nj
84ddc355-e778-4f2a-9b6f-78bde635dfee,"Jersey Gardens Mall at Elizabeth, NJ",,Bloomfield,NJ,,,shopping_mall,shopping_center,shopping,shopping_mall,0.7899861931800842,open,,,http://www.simon.com/mall/the-mills-at-jersey-gardens,,https://www.facebook.com/171725500327670,,40.787,-74.18217,"40.7357,-74.1724",10,newark_nj
12ff4e2d-0cd0-45c2-b0c7-461a70884725,Echelon Mall Shopping Center,7 Market St,Camden,NJ,08102,08102-2307,shopping_mall,shopping_center,"shopping,clothing_store",shopping_mall,0.5790802240371704,open,,,,,https://www.facebook.com/1597497517185766,+18565662920,39.94706,-75.12808,"39.9526,-75.1652",10,philadelphia_pa
8ebe8e0a-95d9-427e-8052-d32497b6dc6e,Carlstadt Commons,675 Paterson Ave,Carlstadt,NJ,07072,07072-1601,shopping_mall,shopping_center,shopping,shopping_mall,0.9910410388708115,open,,,http://urbanedge.propertycapsule.com/properties/carlstadtcommons#overview,,https://www.facebook.com/178334339780919,+12015713500,40.84151877,-74.1019185,"40.7357,-74.1724",10,newark_nj
fe6655d6-3e48-4acb-bb04-f0568b5ab542,Carlstadt Commons,675 Paterson Avenue,Carlstadt,NJ,07073,07073,shopping_mall,shopping_center,,shopping_mall,0.77,open,,,http://urbanedge.propertycapsule.com/properties/carlstadtcommons#overview,,,(201) 571-3500,40.843072702099306,-74.10099122293029,"40.7357,-74.1724",10,newark_nj
af4dec71-544b-4b88-84a9-2137f351c9ea,Rutherford Commons,Route 17,Carlstadt,NJ,07073,07073,shopping_mall,shopping_center,public_plaza,shopping_mall,0.759828507900238,open,,,,,https://www.facebook.com/244366852924128,,40.830881,-74.089239,"40.7357,-74.1724",10,newark_nj
8ebe49eb-215b-44b9-bfcf-f23239ab4971,Camden,2000 Route 38,Cherry Hill,NJ,08002,08002-2100,shopping_mall,shopping_center,"womens_clothing_store,clothing_store",shopping_mall,0.44165974855422974,open,,,,,https://www.facebook.com/219265444772640,+18566658650,39.94226593,-75.02512546,"39.9526,-75.1652",10,philadelphia_pa
4b583d06-c6cc-406a-aa8d-ed02c6a083fc,Cherry Hill Mall,2000 Route 38,Cherry Hill,NJ,08002,08002-2100,shopping_mall,shopping_center,shopping,shopping_mall,0.9947139620780945,open,,PREIT Malls,https://cherryhillmall.com/,,https://www.facebook.com/327112477728,+18566627440,39.94086308,-75.02570079,"39.9526,-75.1652",10,philadelphia_pa
b3990ad9-d76c-429b-8507-3e603ae5347e,Cherry Hill Mall,2000 New Jersey 38,Cherry Hill,NJ,08002,08002,shopping_mall,shopping_center,retail,shopping_mall,0.862,open,,,http://cherryhillmall.com/,,,8566627440,39.9400009,-75.0256106,"39.9526,-75.1652",10,philadelphia_pa
ec4dce46-a1f3-4b0b-8b49-e60e7f666ea5,Cherry Hill Mall Route,38 Haddonfield Rd,Cherry Hill,NJ,08002,08002-1461,shopping_mall,shopping_center,"electronics,audio_visual_equipment_store",shopping_mall,0.5451054573059082,open,,,,,https://www.facebook.com/169908989690814,+18566627440,39.949105836568954,-75.02818596553085,"39.9526,-75.1652",10,philadelphia_pa
acc0fd1c-997f-4701-85ee-54543cb27c96,Ellisburg Circle Shopping Center,22 Marlton Pike E,Cherry Hill,NJ,08034,08034,shopping_mall,shopping_center,shopping,shopping_mall,0.9786427021026611,open,,,http://www.federalrealty.com/ellisburg/,google@federalrealty.com,https://www.facebook.com/177670289518999,+18772657417,39.91518445,-75.01039434,"39.9526,-75.1652",10,philadelphia_pa
d75b78c8-8c5d-4f8e-b38a-f7425a9e5451,Garden State Pavilions,2232 RT-70 W,Cherry Hill,NJ,08002,08002-3345,shopping_mall,shopping_center,,shopping_mall,0.9618648290634155,open,,ShopRite,http://www.shoprite.com/,,https://www.facebook.com/148468128505377,+18338004343,39.92881679,-75.04267518,"39.9526,-75.1652",10,philadelphia_pa
